model,problem_type,problem_name,parallelism_model,response_time,total_tokens,prompt_tokens,source_write_success,did_build,is_source_valid,did_any_run,did_all_run,are_any_valid,are_all_valid,best_runtime,avg_runtime,speedup_2proc,speedup_4proc,num_successful_runs
Llama3.3 8B,search,36_search_check_if_array_contains_value,serial,1.3083629608154297,,,True,False,True,False,False,False,False,,,,,0
Llama3.3 8B,fft,05_fft_inverse_fft,mpi,7.897855997085571,,,True,False,True,False,False,False,False,,,,,0
Llama3.3 8B,fft,05_fft_inverse_fft,serial,1.919166088104248,,,True,False,True,False,False,False,False,,,,,0
Llama3.3 8B,fft,08_fft_split_fft,mpi,9.880160093307495,,,True,False,True,False,False,False,False,,,,,0
Llama3.3 8B,fft,08_fft_split_fft,serial,3.7257320880889897,,,True,False,True,False,False,False,False,,,,,0
Llama3.3 8B,fft,07_fft_fft_conjugate,mpi,6.303409099578857,,,True,False,True,False,False,False,False,,,,,0
Llama3.3 8B,fft,07_fft_fft_conjugate,serial,1.5104520320892334,,,True,False,True,False,False,False,False,,,,,0
Llama3.3 8B,fft,09_fft_fft_out_of_place,mpi,12.965605974197388,,,True,False,True,False,False,False,False,,,,,0
Llama3.3 8B,fft,09_fft_fft_out_of_place,serial,4.018741846084595,,,True,False,True,False,False,False,False,,,,,0
Llama3.3 8B,fft,06_fft_dft,mpi,8.249452114105225,,,True,False,True,False,False,False,False,,,,,0
Llama3.3 8B,fft,06_fft_dft,serial,3.070683002471924,,,True,False,True,False,False,False,False,,,,,0
Llama3.3 8B,scan,33_scan_reverse_prefix_sum,mpi,3.8675289154052734,,,True,True,True,True,True,False,False,,,,,0
Llama3.3 8B,scan,33_scan_reverse_prefix_sum,serial,2.643095016479492,,,True,False,True,False,False,False,False,,,,,0
Llama3.3 8B,scan,30_scan_prefix_sum,mpi,4.147036075592041,,,True,False,True,False,False,False,False,,,,,0
Llama3.3 8B,scan,30_scan_prefix_sum,serial,1.7722718715667725,,,True,True,True,True,True,True,True,0.0111024496,0.0111024496,,,1
Llama3.3 8B,scan,34_scan_largest_contiguous_subarray_sum,mpi,6.986436128616333,,,True,False,True,False,False,False,False,,,,,0
Llama3.3 8B,scan,34_scan_largest_contiguous_subarray_sum,serial,2.4013617038726807,,,True,False,True,False,False,False,False,,,,,0
Llama3.3 8B,scan,32_scan_sum_of_prefix_sum_array,mpi,2.9293251037597656,,,True,False,True,False,False,False,False,,,,,0
Llama3.3 8B,scan,32_scan_sum_of_prefix_sum_array,serial,2.580174207687378,,,True,False,True,False,False,False,False,,,,,0
Llama3.3 8B,scan,31_scan_scan_with_min_function,mpi,4.669549942016602,,,True,False,True,False,False,False,False,,,,,0
Llama3.3 8B,scan,31_scan_scan_with_min_function,serial,3.6906251907348633,,,True,True,True,True,True,False,False,,,,,0
Llama3.3 8B,graph,17_graph_highest_degree,mpi,3.569120168685913,,,True,False,True,False,False,False,False,,,,,0
Llama3.3 8B,graph,17_graph_highest_degree,serial,2.0425989627838135,,,True,False,True,False,False,False,False,,,,,0
Llama3.3 8B,graph,16_graph_largest_component,mpi,6.722896099090576,,,True,False,True,False,False,False,False,,,,,0
Llama3.3 8B,graph,16_graph_largest_component,serial,5.656714916229248,,,True,False,True,False,False,False,False,,,,,0
Llama3.3 8B,graph,19_graph_shortest_path,mpi,6.046890020370483,,,True,False,True,False,False,False,False,,,,,0
Llama3.3 8B,graph,19_graph_shortest_path,serial,4.999840021133423,,,True,False,True,False,False,False,False,,,,,0
Llama3.3 8B,graph,15_graph_edge_count,mpi,3.4581491947174072,,,True,False,True,False,False,False,False,,,,,0
Llama3.3 8B,graph,15_graph_edge_count,serial,1.6416029930114746,,,True,False,True,False,False,False,False,,,,,0
Llama3.3 8B,graph,18_graph_count_components,mpi,6.659154891967773,,,True,False,True,False,False,False,False,,,,,0
Llama3.3 8B,graph,18_graph_count_components,serial,3.2552859783172607,,,True,False,True,False,False,False,False,,,,,0
Llama4 Maverick,geometry,13_geometry_closest_pair_2d,mpi,3.161942720413208,,,True,True,True,True,True,True,True,0.07278335,0.1331401833333333,1.917794734275092,2.949721330496604,3
Llama4 Maverick,geometry,13_geometry_closest_pair_2d,serial,1.72733736038208,,,True,True,True,True,True,True,True,8.4e-09,8.4e-09,,,1
Llama4 Maverick,geometry,11_geometry_convex_hull_perimeter,mpi,17.758793115615845,,,True,False,True,False,False,False,False,,,,,0
Llama4 Maverick,geometry,11_geometry_convex_hull_perimeter,serial,4.5836358070373535,,,True,True,True,True,True,False,False,,,,,0
Llama4 Maverick,geometry,12_geometry_smallest_triangle,mpi,3.702137947082519,,,True,True,True,True,True,True,True,0.000867,0.0012545333333333,1.9300020230629171,2.2006920415224913,3
Llama4 Maverick,geometry,12_geometry_smallest_triangle,serial,2.408013105392456,,,True,True,True,True,True,True,True,8.4e-09,8.4e-09,,,1
Llama4 Maverick,geometry,14_geometry_closest_pair_1d,mpi,5.259674310684204,,,True,False,True,False,False,False,False,,,,,0
Llama4 Maverick,geometry,14_geometry_closest_pair_1d,serial,3.266937017440796,,,True,True,True,True,True,True,True,0.0008281748,0.0008281748,,,1
Llama4 Maverick,geometry,10_geometry_convex_hull,mpi,11.004559755325316,,,True,True,True,True,True,False,False,,,,,0
Llama4 Maverick,geometry,10_geometry_convex_hull,serial,4.4084179401397705,,,True,False,True,False,False,False,False,,,,,0
Llama4 Maverick,transform,59_transform_map_function,mpi,2.8334150314331055,,,True,False,True,False,False,False,False,,,,,0
Llama4 Maverick,transform,59_transform_map_function,serial,1.9420380592346191,,,True,False,True,False,False,False,False,,,,,0
Llama4 Maverick,transform,57_transform_inverse_offset,mpi,4.301135778427124,,,True,False,True,False,False,False,False,,,,,0
Llama4 Maverick,transform,57_transform_inverse_offset,serial,2.41701602935791,,,True,False,True,False,False,False,False,,,,,0
Llama4 Maverick,transform,55_transform_relu,mpi,3.1712119579315186,,,True,False,True,False,False,False,False,,,,,0
Llama4 Maverick,transform,55_transform_relu,serial,1.2827820777893066,,,True,False,True,False,False,False,False,,,,,0
Llama4 Maverick,transform,56_transform_negate_odds,mpi,4.650638103485107,,,True,False,True,False,False,False,False,,,,,0
Llama4 Maverick,transform,56_transform_negate_odds,serial,1.6341698169708252,,,True,False,True,False,False,False,False,,,,,0
Llama4 Maverick,transform,58_transform_squaring,mpi,2.2538859844207764,,,True,True,True,True,False,True,False,0.000425,0.000425,,,1
Llama4 Maverick,transform,58_transform_squaring,serial,0.6376469135284424,,,True,False,True,False,False,False,False,,,,,0
Llama4 Maverick,reduce,26_reduce_product_of_inverses,mpi,1.8188979625701904,,,True,False,True,False,False,False,False,,,,,0
Llama4 Maverick,reduce,26_reduce_product_of_inverses,serial,3.262075185775757,,,True,True,True,True,True,True,True,0.0109349414,0.0109349414,,,1
Llama4 Maverick,reduce,27_reduce_average,mpi,1.6120781898498535,,,True,False,True,False,False,False,False,,,,,0
Llama4 Maverick,reduce,27_reduce_average,serial,1.8131999969482424,,,True,True,True,True,True,True,True,0.0163102916,0.0163102916,,,1
Llama4 Maverick,reduce,28_reduce_smallest_odd_number,mpi,1.9697129726409912,,,True,False,True,False,False,False,False,,,,,0
Llama4 Maverick,reduce,28_reduce_smallest_odd_number,serial,1.9463257789611816,,,True,True,True,True,True,True,True,0.0221664998,0.0221664998,,,1
Llama4 Maverick,reduce,25_reduce_xor,mpi,1.764657974243164,,,True,False,True,False,False,False,False,,,,,0
Llama4 Maverick,reduce,25_reduce_xor,serial,0.8868210315704346,,,True,True,True,True,True,True,True,0.0197439748,0.0197439748,,,1
Llama4 Maverick,reduce,29_reduce_sum_of_min_of_pairs,mpi,2.1418380737304688,,,True,False,True,False,False,False,False,,,,,0
Llama4 Maverick,reduce,29_reduce_sum_of_min_of_pairs,serial,2.035862922668457,,,True,True,True,True,True,True,True,0.0164320916,0.0164320916,,,1
Llama4 Maverick,dense_la,00_dense_la_lu_decomp,mpi,6.775804281234741,,,True,False,True,False,False,False,False,,,,,0
Llama4 Maverick,dense_la,00_dense_la_lu_decomp,serial,1.5699920654296875,,,True,False,True,False,False,False,False,,,,,0
Llama4 Maverick,dense_la,04_dense_la_gemv,mpi,3.6453590393066406,,,True,False,True,False,False,False,False,,,,,0
Llama4 Maverick,dense_la,04_dense_la_gemv,serial,2.2619829177856445,,,True,True,True,True,True,True,True,0.0322462248,0.0322462248,,,1
Llama4 Maverick,dense_la,02_dense_la_gemm,mpi,4.746170997619629,,,True,False,True,False,False,False,False,,,,,0
Llama4 Maverick,dense_la,02_dense_la_gemm,serial,1.9661929607391355,,,True,False,True,False,False,False,False,,,,,0
Llama4 Maverick,dense_la,01_dense_la_solve,mpi,9.214379072189333,,,True,False,True,False,False,False,False,,,,,0
Llama4 Maverick,dense_la,01_dense_la_solve,serial,7.645972967147827,,,True,False,True,False,False,False,False,,,,,0
Llama4 Maverick,dense_la,03_dense_la_axpy,mpi,3.9992148876190186,,,True,False,True,False,False,False,False,,,,,0
Llama4 Maverick,dense_la,03_dense_la_axpy,serial,2.118619918823242,,,True,False,True,False,False,False,False,,,,,0
Llama4 Maverick,sort,41_sort_k-th_smallest_element,mpi,5.8841941356658936,,,True,False,True,False,False,False,False,,,,,0
Llama4 Maverick,sort,41_sort_k-th_smallest_element,serial,1.715177059173584,,,True,True,True,True,True,True,True,0.0008134082,0.0008134082,,,1
Llama4 Maverick,sort,43_sort_sort_an_array_of_structs_by_key,mpi,5.292526721954346,,,True,False,True,False,False,False,False,,,,,0
Llama4 Maverick,sort,43_sort_sort_an_array_of_structs_by_key,serial,1.7324936389923096,,,True,False,True,False,False,False,False,,,,,0
Llama4 Maverick,sort,44_sort_sort_non-zero_elements,mpi,5.122787952423096,,,True,False,True,False,False,False,False,,,,,0
Llama4 Maverick,sort,44_sort_sort_non-zero_elements,serial,4.685460090637207,,,True,True,True,True,True,True,True,0.0015093168,0.0015093168,,,1
Llama4 Maverick,sort,40_sort_sort_an_array_of_complex_numbers_by_magnitude,mpi,6.3132407665252686,,,True,False,True,False,False,False,False,,,,,0
Llama4 Maverick,sort,40_sort_sort_an_array_of_complex_numbers_by_magnitude,serial,1.8924260139465332,,,True,True,True,True,True,True,True,0.0241140248,0.0241140248,,,1
Llama4 Maverick,sort,42_sort_sorted_ranks,mpi,6.643021821975708,,,True,False,True,False,False,False,False,,,,,0
Llama4 Maverick,sort,42_sort_sorted_ranks,serial,2.7376129627227783,,,True,False,True,False,False,False,False,,,,,0
Llama4 Maverick,sparse_la,46_sparse_la_spmm,mpi,5.626345872879028,,,True,False,True,False,False,False,False,,,,,0
Llama4 Maverick,sparse_la,46_sparse_la_spmm,serial,3.1236090660095215,,,True,True,True,True,True,True,True,0.0053671002,0.0053671002,,,1
Llama4 Maverick,sparse_la,47_sparse_la_spmv,mpi,5.854835033416748,,,True,False,True,False,False,False,False,,,,,0
Llama4 Maverick,sparse_la,47_sparse_la_spmv,serial,1.591541051864624,,,True,False,True,False,False,False,False,,,,,0
Llama4 Maverick,sparse_la,48_sparse_la_sparse_axpy,mpi,4.884099006652832,,,True,False,True,False,False,False,False,,,,,0
Llama4 Maverick,sparse_la,48_sparse_la_sparse_axpy,serial,3.111922025680542,,,True,False,True,False,False,False,False,,,,,0
Llama4 Maverick,sparse_la,45_sparse_la_sparse_solve,mpi,4.635791063308716,,,True,False,True,False,False,False,False,,,,,0
Llama4 Maverick,sparse_la,45_sparse_la_sparse_solve,serial,7.632576942443848,,,True,False,True,False,False,False,False,,,,,0
Llama4 Maverick,sparse_la,49_sparse_la_sparse_lu_decomp,mpi,8.729501962661743,,,True,False,True,False,False,False,False,,,,,0
Llama4 Maverick,sparse_la,49_sparse_la_sparse_lu_decomp,serial,5.338261127471924,,,True,True,True,True,True,False,False,,,,,0
Llama4 Maverick,stencil,50_stencil_xor_kernel,mpi,7.444766998291016,,,True,False,True,False,False,False,False,,,,,0
Llama4 Maverick,stencil,50_stencil_xor_kernel,serial,2.690662145614624,,,True,False,True,False,False,False,False,,,,,0
Llama4 Maverick,stencil,51_stencil_edge_kernel,mpi,8.28968620300293,,,True,False,True,False,False,False,False,,,,,0
Llama4 Maverick,stencil,51_stencil_edge_kernel,serial,4.190850019454956,,,True,False,True,False,False,False,False,,,,,0
Llama4 Maverick,stencil,53_stencil_2d_jacobi_5-point_stencil,mpi,7.245980739593506,,,True,False,True,False,False,False,False,,,,,0
Llama4 Maverick,stencil,53_stencil_2d_jacobi_5-point_stencil,serial,5.033570051193237,,,True,False,True,False,False,False,False,,,,,0
Llama4 Maverick,stencil,52_stencil_1d_jacobi_3-point_stencil,mpi,5.662553071975708,,,True,True,True,True,True,True,True,0.019853,0.0336457333333333,1.5066217385928031,2.45485317080542,3
Llama4 Maverick,stencil,52_stencil_1d_jacobi_3-point_stencil,serial,2.321132183074951,,,True,True,True,True,True,True,True,0.0112951082,0.0112951082,,,1
Llama4 Maverick,stencil,54_stencil_game_of_life,mpi,6.9254748821258545,,,True,False,True,False,False,False,False,,,,,0
Llama4 Maverick,stencil,54_stencil_game_of_life,serial,3.7837769985198975,,,True,False,True,False,False,False,False,,,,,0
Llama4 Maverick,histogram,20_histogram_pixel_histogram,mpi,1.734632968902588,,,True,False,True,False,False,False,False,,,,,0
Llama4 Maverick,histogram,20_histogram_pixel_histogram,serial,1.9350080490112305,,,True,False,True,False,False,False,False,,,,,0
Llama4 Maverick,histogram,24_histogram_count_quartile,mpi,3.9770150184631343,,,True,False,True,False,False,False,False,,,,,0
Llama4 Maverick,histogram,24_histogram_count_quartile,serial,1.3397681713104248,,,True,False,True,False,False,False,False,,,,,0
Llama4 Maverick,histogram,22_histogram_count_quadrants,mpi,4.586139678955078,,,True,False,True,False,False,False,False,,,,,0
Llama4 Maverick,histogram,22_histogram_count_quadrants,serial,1.7875409126281738,,,True,False,True,False,False,False,False,,,,,0
Llama4 Maverick,histogram,23_histogram_first_letter_counts,mpi,2.9762637615203857,,,True,False,True,False,False,False,False,,,,,0
Llama4 Maverick,histogram,23_histogram_first_letter_counts,serial,2.504946231842041,,,True,False,True,False,False,False,False,,,,,0
Llama4 Maverick,histogram,21_histogram_bin_0-100,mpi,2.547935962677002,,,True,False,True,False,False,False,False,,,,,0
Llama4 Maverick,histogram,21_histogram_bin_0-100,serial,1.1077849864959717,,,True,False,True,False,False,False,False,,,,,0
Llama4 Maverick,search,39_search_xor_contains,mpi,4.201728105545044,,,True,True,True,True,True,True,True,0.0007871,0.0011584166666666,1.7649599796722144,1.0694791947342082,3
Llama4 Maverick,search,39_search_xor_contains,serial,2.0648841857910156,,,True,True,True,True,True,True,True,0.0004040168,0.0004040168,,,1
Llama4 Maverick,search,37_search_find_the_closest_number_to_pi,mpi,4.713672876358032,,,True,True,True,True,True,False,False,,,,,0
Llama4 Maverick,search,37_search_find_the_closest_number_to_pi,serial,2.3521480560302734,,,True,True,True,True,True,True,True,0.0028455918,0.0028455918,,,1
Llama4 Maverick,search,38_search_find_the_first_even_number,mpi,3.8281400203704834,,,True,True,True,True,True,True,True,0.0002566,0.0002976833333333,0.983518589497892,0.6832645453335109,3
Llama4 Maverick,search,38_search_find_the_first_even_number,serial,1.6599297523498535,,,True,True,True,True,True,True,True,3.36e-08,3.36e-08,,,1
Llama4 Maverick,search,35_search_search_for_last_struct_by_key,mpi,4.112728118896484,,,True,True,True,True,True,True,True,0.0013854,0.00289115,0.5628275441803777,0.2870373247972154,3
Llama4 Maverick,search,35_search_search_for_last_struct_by_key,serial,2.7945170402526855,,,True,True,True,True,True,True,True,0.0015351,0.0015351,,,1
Llama4 Maverick,search,36_search_check_if_array_contains_value,mpi,1.8016328811645508,,,True,True,True,True,True,True,True,0.000309,0.0004544333333333,1.808414239482201,1.1277497477295662,3
Llama4 Maverick,search,36_search_check_if_array_contains_value,serial,1.7461957931518557,,,True,True,True,True,True,True,True,0.000757075,0.000757075,,,1
Llama4 Maverick,fft,05_fft_inverse_fft,mpi,3.15398907661438,,,True,False,True,False,False,False,False,,,,,0
Llama4 Maverick,fft,05_fft_inverse_fft,serial,1.1964640617370603,,,True,False,True,False,False,False,False,,,,,0
Llama4 Maverick,fft,08_fft_split_fft,mpi,2.871209144592285,,,True,False,True,False,False,False,False,,,,,0
Llama4 Maverick,fft,08_fft_split_fft,serial,2.131760835647583,,,True,False,True,False,False,False,False,,,,,0
Llama4 Maverick,fft,07_fft_fft_conjugate,mpi,5.002004861831665,,,True,False,True,False,False,False,False,,,,,0
Llama4 Maverick,fft,07_fft_fft_conjugate,serial,3.2053799629211426,,,True,False,True,False,False,False,False,,,,,0
Llama4 Maverick,fft,09_fft_fft_out_of_place,mpi,10.59025812149048,,,True,False,True,False,False,False,False,,,,,0
Llama4 Maverick,fft,09_fft_fft_out_of_place,serial,3.078890800476074,,,True,False,True,False,False,False,False,,,,,0
Llama4 Maverick,fft,06_fft_dft,mpi,4.441241025924683,,,True,False,True,False,False,False,False,,,,,0
Llama4 Maverick,fft,06_fft_dft,serial,2.03413724899292,,,True,False,True,False,False,False,False,,,,,0
Llama4 Maverick,scan,33_scan_reverse_prefix_sum,mpi,6.3367249965667725,,,True,False,True,False,False,False,False,,,,,0
Llama4 Maverick,scan,33_scan_reverse_prefix_sum,serial,1.2318987846374512,,,True,True,True,True,True,False,False,,,,,0
Llama4 Maverick,scan,30_scan_prefix_sum,mpi,3.582712173461914,,,True,False,True,False,False,False,False,,,,,0
Llama4 Maverick,scan,30_scan_prefix_sum,serial,2.2003049850463867,,,True,True,True,True,True,True,True,0.008161275,0.008161275,,,1
Llama4 Maverick,scan,34_scan_largest_contiguous_subarray_sum,mpi,6.47210168838501,,,True,True,True,True,True,False,False,,,,,0
Llama4 Maverick,scan,34_scan_largest_contiguous_subarray_sum,serial,1.3443686962127686,,,True,True,True,True,True,True,True,8.2e-09,8.2e-09,,,1
Llama4 Maverick,scan,32_scan_sum_of_prefix_sum_array,mpi,6.932034969329834,,,True,False,True,False,False,False,False,,,,,0
Llama4 Maverick,scan,32_scan_sum_of_prefix_sum_array,serial,2.28083872795105,,,True,True,True,True,True,True,True,0.004531483,0.004531483,,,1
Llama4 Maverick,scan,31_scan_scan_with_min_function,mpi,5.650949001312256,,,True,False,True,False,False,False,False,,,,,0
Llama4 Maverick,scan,31_scan_scan_with_min_function,serial,1.0618538856506348,,,True,True,True,True,True,True,True,0.0054368668,0.0054368668,,,1
Llama4 Maverick,graph,17_graph_highest_degree,mpi,2.451870918273926,,,True,True,True,True,True,True,True,0.0014662,0.00188715,0.6727231016288139,0.727371945925834,3
Llama4 Maverick,graph,17_graph_highest_degree,serial,2.6513020992279053,,,True,True,True,True,True,True,True,1.68e-08,1.68e-08,,,1
Llama4 Maverick,graph,16_graph_largest_component,mpi,4.992327928543091,,,True,True,True,True,True,True,True,0.0647312,0.0727285333333333,0.893230999356963,0.7992907398580986,3
Llama4 Maverick,graph,16_graph_largest_component,serial,2.962667942047119,,,True,True,True,True,True,True,True,0.0690449332,0.0690449332,,,1
Llama4 Maverick,graph,19_graph_shortest_path,mpi,5.688443183898926,,,True,False,True,False,False,False,False,,,,,0
Llama4 Maverick,graph,19_graph_shortest_path,serial,2.8117501735687256,,,True,False,True,False,False,False,False,,,,,0
Llama4 Maverick,graph,15_graph_edge_count,mpi,2.5070888996124268,,,True,True,True,True,True,True,True,0.00130815,0.0014737833333333,1.145850565205404,1.2708022780262205,3
Llama4 Maverick,graph,15_graph_edge_count,serial,1.5169548988342283,,,True,True,True,True,True,True,True,2.5e-08,2.5e-08,,,1
Llama4 Maverick,graph,18_graph_count_components,mpi,5.9098920822143555,,,True,False,True,False,False,False,False,,,,,0
Llama4 Maverick,graph,18_graph_count_components,serial,2.967622995376587,,,True,True,True,True,True,True,True,0.0689599332,0.0689599332,,,1
Mistral Nemo,geometry,13_geometry_closest_pair_2d,mpi,5.745460033416748,,,True,True,True,True,True,True,False,0.2249236,0.2249236,,,1
Mistral Nemo,geometry,13_geometry_closest_pair_2d,serial,4.142225027084351,,,True,False,True,False,False,False,False,,,,,0
Mistral Nemo,geometry,11_geometry_convex_hull_perimeter,mpi,9.742739915847778,,,True,False,True,False,False,False,False,,,,,0
Mistral Nemo,geometry,11_geometry_convex_hull_perimeter,serial,5.736411094665527,,,True,False,True,False,False,False,False,,,,,0
Mistral Nemo,geometry,12_geometry_smallest_triangle,mpi,6.089989185333252,,,True,False,True,False,False,False,False,,,,,0
Mistral Nemo,geometry,12_geometry_smallest_triangle,serial,3.77403712272644,,,True,False,True,False,False,False,False,,,,,0
Mistral Nemo,geometry,14_geometry_closest_pair_1d,mpi,9.26651906967163,,,True,False,True,False,False,False,False,,,,,0
Mistral Nemo,geometry,14_geometry_closest_pair_1d,serial,3.1157479286193848,,,True,False,True,False,False,False,False,,,,,0
Mistral Nemo,geometry,10_geometry_convex_hull,mpi,10.54506516456604,,,True,False,True,False,False,False,False,,,,,0
Mistral Nemo,geometry,10_geometry_convex_hull,serial,10.86486005783081,,,True,False,True,False,False,False,False,,,,,0
Mistral Nemo,transform,59_transform_map_function,mpi,3.755441904067993,,,True,False,True,False,False,False,False,,,,,0
Mistral Nemo,transform,59_transform_map_function,serial,1.3697190284729004,,,True,True,True,True,True,False,False,,,,,0
Mistral Nemo,transform,57_transform_inverse_offset,mpi,5.708795785903931,,,True,False,True,False,False,False,False,,,,,0
Mistral Nemo,transform,57_transform_inverse_offset,serial,1.397418975830078,,,True,False,True,False,False,False,False,,,,,0
Mistral Nemo,transform,55_transform_relu,mpi,5.1355671882629395,,,True,False,True,False,False,False,False,,,,,0
Mistral Nemo,transform,55_transform_relu,serial,1.9992759227752688,,,True,False,True,False,False,False,False,,,,,0
Mistral Nemo,transform,56_transform_negate_odds,mpi,5.796072244644165,,,True,False,True,False,False,False,False,,,,,0
Mistral Nemo,transform,56_transform_negate_odds,serial,2.1500601768493652,,,True,False,True,False,False,False,False,,,,,0
Mistral Nemo,transform,58_transform_squaring,mpi,6.227710962295532,,,True,True,True,True,True,True,False,0.0025692,0.0025692,,,1
Mistral Nemo,transform,58_transform_squaring,serial,1.243412971496582,,,True,False,True,False,False,False,False,,,,,0
Mistral Nemo,reduce,26_reduce_product_of_inverses,mpi,5.77333402633667,,,True,False,True,False,False,False,False,,,,,0
Mistral Nemo,reduce,26_reduce_product_of_inverses,serial,2.407460927963257,,,True,False,True,False,False,False,False,,,,,0
Mistral Nemo,reduce,27_reduce_average,mpi,3.1603310108184814,,,True,False,True,False,False,False,False,,,,,0
Mistral Nemo,reduce,27_reduce_average,serial,1.3789689540863037,,,True,False,True,False,False,False,False,,,,,0
Mistral Nemo,reduce,28_reduce_smallest_odd_number,mpi,7.564866065979004,,,True,True,True,True,True,True,True,0.02933165,0.0542725833333333,1.787353909697034,2.918219738746371,3
Mistral Nemo,reduce,28_reduce_smallest_odd_number,serial,2.1233608722686768,,,True,True,True,True,True,True,True,0.0291512832,0.0291512832,,,1
Mistral Nemo,reduce,25_reduce_xor,mpi,1.7505431175231934,,,True,False,True,False,False,False,False,,,,,0
Mistral Nemo,reduce,25_reduce_xor,serial,2.766378879547119,,,True,False,True,False,False,False,False,,,,,0
Mistral Nemo,reduce,29_reduce_sum_of_min_of_pairs,mpi,4.934990882873535,,,True,False,True,False,False,False,False,,,,,0
Mistral Nemo,reduce,29_reduce_sum_of_min_of_pairs,serial,1.7971868515014648,,,True,False,True,False,False,False,False,,,,,0
Mistral Nemo,dense_la,00_dense_la_lu_decomp,mpi,9.993951797485352,,,True,False,True,False,False,False,False,,,,,0
Mistral Nemo,dense_la,00_dense_la_lu_decomp,serial,13.87545609474182,,,True,False,True,False,False,False,False,,,,,0
Mistral Nemo,dense_la,04_dense_la_gemv,mpi,5.187132358551025,,,True,False,True,False,False,False,False,,,,,0
Mistral Nemo,dense_la,04_dense_la_gemv,serial,3.4242727756500244,,,True,False,True,False,False,False,False,,,,,0
Mistral Nemo,dense_la,02_dense_la_gemm,mpi,8.706185817718506,,,True,False,True,False,False,False,False,,,,,0
Mistral Nemo,dense_la,02_dense_la_gemm,serial,2.8511080741882324,,,True,False,True,False,False,False,False,,,,,0
Mistral Nemo,dense_la,01_dense_la_solve,mpi,7.211314916610718,,,True,False,True,False,False,False,False,,,,,0
Mistral Nemo,dense_la,01_dense_la_solve,serial,8.42858600616455,,,True,False,True,False,False,False,False,,,,,0
Mistral Nemo,dense_la,03_dense_la_axpy,mpi,4.691313982009888,,,True,False,True,False,False,False,False,,,,,0
Mistral Nemo,dense_la,03_dense_la_axpy,serial,2.079232692718506,,,True,False,True,False,False,False,False,,,,,0
Mistral Nemo,sort,41_sort_k-th_smallest_element,mpi,5.453837156295776,,,True,False,True,False,False,False,False,,,,,0
Mistral Nemo,sort,41_sort_k-th_smallest_element,serial,1.955212116241455,,,True,False,True,False,False,False,False,,,,,0
Mistral Nemo,sort,43_sort_sort_an_array_of_structs_by_key,mpi,2.991410970687866,,,True,False,True,False,False,False,False,,,,,0
Mistral Nemo,sort,43_sort_sort_an_array_of_structs_by_key,serial,1.496401071548462,,,True,False,True,False,False,False,False,,,,,0
Mistral Nemo,sort,44_sort_sort_non-zero_elements,mpi,6.061790227890015,,,True,False,True,False,False,False,False,,,,,0
Mistral Nemo,sort,44_sort_sort_non-zero_elements,serial,2.6327850818634033,,,True,False,True,False,False,False,False,,,,,0
Mistral Nemo,sort,40_sort_sort_an_array_of_complex_numbers_by_magnitude,mpi,4.090090036392212,,,True,False,True,False,False,False,False,,,,,0
Mistral Nemo,sort,40_sort_sort_an_array_of_complex_numbers_by_magnitude,serial,2.8622899055480957,,,True,False,True,False,False,False,False,,,,,0
Mistral Nemo,sort,42_sort_sorted_ranks,mpi,6.2415077686309814,,,True,False,True,False,False,False,False,,,,,0
Mistral Nemo,sort,42_sort_sorted_ranks,serial,2.8625192642211914,,,True,False,True,False,False,False,False,,,,,0
Mistral Nemo,sparse_la,46_sparse_la_spmm,mpi,8.441224813461304,,,True,False,True,False,False,False,False,,,,,0
Mistral Nemo,sparse_la,46_sparse_la_spmm,serial,3.4217770099639893,,,True,False,True,False,False,False,False,,,,,0
Mistral Nemo,sparse_la,47_sparse_la_spmv,mpi,5.218122959136963,,,True,False,True,False,False,False,False,,,,,0
Mistral Nemo,sparse_la,47_sparse_la_spmv,serial,4.5942089557647705,,,True,False,True,False,False,False,False,,,,,0
Mistral Nemo,sparse_la,48_sparse_la_sparse_axpy,mpi,5.281221866607666,,,True,False,True,False,False,False,False,,,,,0
Mistral Nemo,sparse_la,48_sparse_la_sparse_axpy,serial,3.624713182449341,,,True,False,True,False,False,False,False,,,,,0
Mistral Nemo,sparse_la,45_sparse_la_sparse_solve,mpi,6.151485919952393,,,True,False,True,False,False,False,False,,,,,0
Mistral Nemo,sparse_la,45_sparse_la_sparse_solve,serial,10.837405920028688,,,True,False,True,False,False,False,False,,,,,0
Mistral Nemo,sparse_la,49_sparse_la_sparse_lu_decomp,mpi,10.50747299194336,,,True,False,True,False,False,False,False,,,,,0
Mistral Nemo,sparse_la,49_sparse_la_sparse_lu_decomp,serial,10.067575931549072,,,True,False,True,False,False,False,False,,,,,0
Mistral Nemo,stencil,50_stencil_xor_kernel,mpi,12.381725788116457,,,True,False,True,False,False,False,False,,,,,0
Mistral Nemo,stencil,50_stencil_xor_kernel,serial,5.5828869342803955,,,True,False,True,False,False,False,False,,,,,0
Mistral Nemo,stencil,51_stencil_edge_kernel,mpi,7.7217857837677,,,True,False,True,False,False,False,False,,,,,0
Mistral Nemo,stencil,51_stencil_edge_kernel,serial,3.67194390296936,,,True,False,True,False,False,False,False,,,,,0
Mistral Nemo,stencil,53_stencil_2d_jacobi_5-point_stencil,mpi,9.717278957366943,,,True,False,True,False,False,False,False,,,,,0
